ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
2R,EOG09170013,AGAP003226,34035214,34047851,0,5.5614773475827e-08
2R,EOG0917055E,AGAP003227,34048328,34049738,0,5.5614773475827e-08
2R,EOG0917019N,AGAP003230,34054796,34058011,0,5.5614773475827e-08
2R,EOG09170212,AGAP003232,34060555,34065070,0.843,5.5614773475827e-08
2R,EOG091700TA,AGAP003233,34179373,34181722,0,5.5614773475827e-08
2R,EOG091704GN,AGAP003236,34315955,34317349,0,5.5614773475827e-08
2R,EOG0917049V,AGAP003237,34317737,34319336,0,5.5614773475827e-08
2R,EOG091703RN,AGAP003239,34372119,34373175,0,5.5614773475827e-08
2R,EOG0917069R,AGAP003242,34392261,34394434,0,5.5614773475827e-08
2R,EOG091704Z6,AGAP003243,34394963,34396565,0,5.5614773475827e-08
2R,EOG091707B9,AGAP003244,34405986,34429426,0,5.5614773475827e-08
2R,EOG0917054X,AGAP003246,34456293,34457597,0,5.5614773475827e-08
2R,EOG091704IO,AGAP003249,34469320,34470673,0.48,5.5614773475827e-08
2R,EOG091705FW,AGAP003251,34475867,34477216,0,5.5614773475827e-08
2R,EOG0917013X,AGAP003252,34478991,34480555,0,5.5614773475827e-08
2R,EOG0917067D,AGAP013184,34480686,34482173,0,5.5614773475827e-08
2R,EOG091703OD,AGAP003253,34483756,34485232,0,5.5614773475827e-08
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
2R,EOG0917044K,AGAP003254,34486991,34488701,0,1
2R,EOG091704CF,AGAP003255,34490489,34492051,0.816,1
2R,EOG091704DR,AGAP003256,34492401,34494203,0,1
2R,EOG091707VP,AGAP003257,34497113,34497944,0,1
2R,EOG091704F4,AGAP003258,34498848,34500524,0,1
2R,EOG091704QI,AGAP003259,34500539,34502354,0,1
2R,EOG091702KB,AGAP003262,34567532,34569666,0,1
2R,EOG09170A5M,AGAP003263,34602234,34602658,0,1
2R,EOG091704HD,AGAP003264,34604479,34605810,0,1
2R,EOG09170530,AGAP003265,34606302,34607693,0,1
2R,EOG091702SU,AGAP003266,34608585,34611023,0,1
2R,EOG091705TN,AGAP003267,34653682,34654890,0,1
2R,EOG091701WC,AGAP003268,34681316,34685013,0,1
2R,EOG0917000I,AGAP003271,34740990,34762354,0.968,1
2R,EOG091706AD,AGAP003272,34768660,34769446,0,1
2R,EOG091702LW,AGAP003273,34771377,34773314,0,1
2R,EOG09170089,AGAP003274,34774563,34778942,0.668,1
2R,EOG091703HE,AGAP003276,34787272,34792086,0,1
2R,EOG091702S1,AGAP003277,34794101,34795805,0,1
2R,EOG091706LQ,AGAP003278,34796180,34797120,0,1
2R,EOG091700QW,AGAP003279,34797252,34801414,0,1
2R,EOG091701SZ,AGAP003280,34803485,34806075,0,1
2R,EOG091707Z4,AGAP003281,34818889,34819770,0,1
2R,EOG091700QH,AGAP003283,34877570,34916668,0,1
2R,EOG091706IE,AGAP003284,34946464,34949040,0,1
2R,EOG091701V2,AGAP003285,35056128,35058971,0.319,1
2R,EOG09170A2R,AGAP003286,35062907,35063866,0,1
2R,EOG0917033L,AGAP003287,35064760,35068555,0,1
2R,EOG091705Q8,AGAP003289,35082721,35085003,0,1
2R,EOG09170047,AGAP003290,35094008,35100699,0,1
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
2R,EOG09170AHN,AGAP013135,35177030,35178773,0,1
2R,EOG091700PJ,AGAP003292,35186927,35189617,0,1
2R,EOG091702PU,AGAP003293,35192527,35194507,0,1
2R,EOG091702RD,AGAP003294,35195072,35197482,0,1
2R,EOG0917053Y,AGAP003295,35197873,35199091,0,1
2R,EOG091701BE,AGAP003296,35201358,35208926,0,1
2R,EOG091701WM,AGAP003297,35211502,35213983,0,1
2R,EOG091705N5,AGAP003300,35217307,35219012,0,1
2R,EOG0917031S,AGAP003301,35250358,35339638,0,1
2R,EOG091701ZK,AGAP003302,35342842,35344387,0,1
2R,EOG091702MG,AGAP003303,35351762,35356978,0,1
2R,EOG091706YU,AGAP003304,35362528,35363334,0,1
2R,EOG091704B3,AGAP003305,35382967,35451354,0,1
2R,EOG091709SF,AGAP003306,35434051,35434604,0,1
2R,EOG091706Q1,AGAP003308,35614286,35629049,0,1
2R,EOG091709GS,AGAP003309,35643124,35644111,0,1
2R,EOG091704XO,AGAP003310,35654020,35655382,0,1
2R,EOG0917095O,AGAP003313,35824971,35825456,0,1
2R,EOG0917029U,AGAP003314,35825896,35828036,0,1
2R,EOG091705PT,AGAP013335,35834747,35836202,0,1
2R,EOG091701MB,AGAP003315,35837625,35839139,0,1
2R,EOG091704JN,AGAP003316,35839743,35841338,0,1
2R,EOG09170596,AGAP003318,35899937,35929388,0.944,1
2R,EOG091707N0,AGAP003319,35905272,35906560,0,1
2R,EOG09170A63,AGAP013430,35935441,35935903,0,1
2R,EOG091700DV,AGAP003320,35954996,35960390,0,1
2R,EOG091700YK,AGAP003321,35962553,35969899,0,1
2R,EOG09170443,AGAP003322,35971824,35973232,0,1
2R,EOG091707E1,AGAP003324,35978911,35979673,0,1
2R,EOG09170B2X,AGAP003325,35980660,35981341,0,1
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
2R,EOG091702YI,AGAP003327,35998660,36020065,0,1
2R,EOG09170A1T,AGAP003328,36027641,36028177,0,1
2R,EOG091705X8,AGAP003329,36031733,36035275,0,1
2R,EOG091705GS,AGAP003331,36112592,36121813,0,1
2R,EOG0917014B,AGAP003332,36130856,36132154,0.953,1
2R,EOG091709HK,AGAP013189,36147769,36152023,0,1
2R,EOG091703G1,AGAP003335,36180751,36276256,0.355,1
2R,EOG0917077S,AGAP003336,36288172,36289137,0,1
2R,EOG091706PU,AGAP003337,36289688,36291450,0,1
2R,EOG091709RJ,AGAP003338,36292872,36293420,0,1
2R,EOG091701QX,AGAP003339,36294274,36296797,0.59,1
2R,EOG0917038B,AGAP003341,36297268,36301883,0,1
2R,EOG091701D1,AGAP003342,36307757,36311720,0,1
2R,EOG09170393,AGAP003343,36314469,36316210,0,1
2R,EOG0917019E,AGAP013511,36318345,36324891,0,1
2R,EOG091708FB,AGAP003344,36319262,36320002,0,1
2R,EOG09170197,AGAP003345,36325187,36328679,0,1
2R,EOG091702BD,AGAP003346,36330180,36332570,0,1
2R,EOG091700MB,AGAP003349,36362134,36377752,0,1
2R,EOG0917081U,AGAP013532,36383305,36385541,0,1
2R,EOG0917031E,AGAP003351,36478447,36480531,0,1
2R,EOG091706J2,AGAP003352,36484082,36515212,0,1
2R,EOG091709HX,AGAP003353,36517777,36518237,0,1
2R,EOG091703D0,AGAP003354,36524275,36525210,0,1
2R,EOG091708IJ,AGAP003355,36583693,36600085,0,1
2R,EOG091705PM,AGAP003356,36679650,36681166,0,1
2R,EOG091704T1,AGAP003357,36682850,36683671,0,1
2R,EOG09170819,AGAP003358,36684765,36685673,0.439,1
2R,EOG09170AYJ,AGAP003360,36734882,36735440,0,1
2R,EOG091701Z7,AGAP003361,36739350,36740361,0,1
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
2R,EOG091709WK,AGAP013030,36742665,36742958,0,1
2R,EOG091705I4,AGAP013204,36817665,36819368,0.461,1
2R,EOG091702DK,AGAP003364,36854069,36856132,0,1
2R,EOG091702VG,AGAP003365,36863058,36864448,0,1
2R,EOG0917012C,AGAP012963,36867929,36875244,0.811,1
2R,EOG09170050,AGAP003366,36878393,36890038,0,1
2R,EOG09170AWE,AGAP003367,36893208,36893713,0,1
2R,EOG091706JB,AGAP003368,36894625,36897248,0,1
2R,EOG091702FU,AGAP013207,36911588,36914531,0.938,1
2R,EOG09170356,AGAP003371,36919706,36923244,0,1
2R,EOG0917060Q,AGAP003372,36925858,36928846,0,1
2R,EOG091707HR,AGAP012987,36943695,36945199,0,1
2R,EOG091708WK,AGAP013095,36972726,36986122,0,1
2R,EOG091702WW,AGAP003373,37092648,37095419,0,1
2R,EOG091700JB,AGAP003374,37121661,37130778,0,1
2R,EOG091705F4,AGAP003377,37169927,37170669,0,1
2R,EOG09170BBN,AGAP003379,37176050,37176719,0,1
2R,EOG09170AQT,AGAP003385,37198552,37199210,0,1
2R,EOG0917086L,AGAP003388,37224599,37228333,0,1
2R,EOG091701B3,AGAP003389,37230093,37233259,0,1
2R,EOG09170BLQ,AGAP003390,37233856,37234769,0,1
2R,EOG091703GA,AGAP003394,37284182,37286402,0,1
2R,EOG091700A1,AGAP003395,37286675,37293424,0,1
2R,EOG091703KY,AGAP003396,37294287,37296112,0,1
2R,EOG091703TB,AGAP003397,37296878,37298816,0,1
2R,EOG09170585,AGAP003398,37299615,37311790,0,1
2R,EOG0917058J,AGAP003400,37363247,37399815,0,1
2R,EOG0917064U,AGAP003401,37405328,37406521,0,1
2R,EOG091701CA,AGAP003402,37410852,37415092,0,1
2R,EOG091708QY,AGAP003404,37421091,37421762,0,1
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
2R,EOG0917039G,AGAP003405,37425820,37434664,0,1
2R,EOG0917068Z,AGAP003408,37449751,37453315,0,1
2R,EOG091701PU,AGAP003409,37453666,37458325,0,1
2R,EOG091708UH,AGAP003410,37458943,37459652,0,1
2R,EOG091708JD,AGAP003411,37459845,37460813,0,1
2R,EOG09170AZS,AGAP003412,37462533,37462730,0,1
2R,EOG091704KK,AGAP003413,37463170,37464432,0,1
2R,EOG09170767,AGAP003414,37464656,37465423,0.843,1
2R,EOG091708AI,AGAP003415,37466058,37466867,0,1
2R,EOG091708FK,AGAP003416,37467222,37467933,0,1
2R,EOG091709X0,AGAP013215,37468531,37469044,0.857,1
2R,EOG091701QL,AGAP003417,37469926,37472595,0.284,1
2R,EOG0917043N,AGAP003418,37488706,37493306,0,1
2R,EOG0917089D,AGAP013445,37494287,37495123,0,1
2R,EOG09170BFV,AGAP003419,37507926,37508886,0,1
2R,EOG091706T1,AGAP003420,37510453,37511640,0.325,1
2R,EOG09170BW1,AGAP003421,37514024,37514470,0,1
2R,EOG091700B5,AGAP003422,37516525,37519464,0,1
2R,EOG091701A0,AGAP003424,37524388,37529822,0,1
2R,EOG0917037O,AGAP003425,37555014,37557451,0,1
2R,EOG0917038Q,AGAP003429,37678359,37683315,0.629,1
2R,EOG091706CB,AGAP003430,37684925,37686274,0,1
2R,EOG091700X0,AGAP003431,37686844,37695683,0.53,1
2R,EOG091701IV,AGAP003432,37697992,37700804,0,1
2R,EOG091707HJ,AGAP003433,37701846,37702790,0,1
2R,EOG091700LC,AGAP003434,37703332,37710077,0.951,1
2R,EOG091708US,AGAP003437,37713779,37716234,0,1
2R,EOG091701P7,AGAP003438,37717855,37721569,0,1
2R,EOG091705IZ,AGAP003440,37764168,37765233,0,1
2R,EOG091703KI,AGAP003441,37766279,37768076,0,1
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
2R,EOG091700RV,AGAP003445,37840374,37844812,0.968,0
2R,EOG091701IS,AGAP003446,37846373,37849858,0,0
2R,EOG09170B05,AGAP003447,37850593,37851292,0,0
2R,EOG0917009Y,AGAP003449,37852538,37862386,0.976,0
2R,EOG091705EZ,AGAP013293,37881216,37882516,0,0
2R,EOG091703NR,AGAP003454,37884077,37886352,0.887,0
2R,EOG091701J5,AGAP003457,37886803,37936119,0,0
2R,EOG0917095N,AGAP012967,37936912,37937414,0,0
2R,EOG091701FX,AGAP003459,37937591,37940341,0.939,0
2R,EOG09170514,AGAP003460,37940831,37942060,0.957,0
2R,EOG091708CC,AGAP003461,37942337,37943008,0,0
2R,EOG091707FD,AGAP013299,37949382,37950086,0,0
2R,EOG091704ZR,AGAP003462,37963320,37964635,0.481,0
2R,EOG091702MA,AGAP003464,37966996,37969074,0,0
2R,EOG091709J6,AGAP003465,38016606,38018316,0,0
2R,EOG0917093Y,AGAP003466,38023425,38027635,0,0
2R,EOG091703ID,AGAP003468,38042427,38056441,0.755,0
2R,EOG091707G5,AGAP003469,38057430,38058328,0,0
2R,EOG09170C1R,AGAP003473,38106433,38106700,0,0
2R,EOG091701U7,AGAP003475,38176041,38183158,0,0
2R,EOG091706TR,AGAP003476,38184548,38185626,0,0
2R,EOG091703C2,AGAP003477,38186089,38187900,0,0
2R,EOG091707FF,AGAP003478,38189136,38190231,0,0
2R,EOG09170ANK,AGAP013144,38376116,38385258,0,0
2R,EOG0917015R,AGAP003479,38394920,38407147,0,0
2R,EOG091702XT,AGAP003481,38489708,38491005,0,0
2R,EOG091702ZG,AGAP013466,38510446,38512182,0,0
2R,EOG091700H1,AGAP003482,38512865,38514588,0,0
2R,EOG091702ZL,AGAP003483,38516474,38518168,0,0
2R,EOG091708D6,AGAP003485,38587176,38587905,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
2R,EOG091703M9,AGAP003486,38594219,38595928,0.854,0
2R,EOG09170861,AGAP013419,38598523,38599183,0,0
2R,EOG0917015C,AGAP003488,38600024,38601388,0,0
2R,EOG0917001C,AGAP003489,38602780,38617316,0.956,0
2R,EOG091704Q9,AGAP003490,38606960,38608353,0,0
2R,EOG0917040Q,AGAP003492,38634314,38646643,0,0
2R,EOG091700H7,AGAP003493,38653986,38655658,0,0
2R,EOG09170527,AGAP003495,38663067,38664553,0,0
2R,EOG091701H8,AGAP013468,38669404,38673883,0.774,0
2R,EOG091704Q3,AGAP003497,38675811,38677520,0,0
2R,EOG091701NY,AGAP003496,38691751,38698200,0,0
2R,EOG091700L8,AGAP003498,38727580,38733747,0,0
2R,EOG0917026O,AGAP003499,38734933,38737069,0,0
2R,EOG091704F9,AGAP003500,38738669,38739898,0,0
2R,EOG0917046P,AGAP003501,38740383,38741717,0,0
2R,EOG091701KE,AGAP003502,38746551,38749440,0.983,0
2R,EOG091700RL,AGAP003503,38752173,38756298,0,0
2R,EOG091702T9,AGAP003504,38759972,38762723,0,0
2R,EOG091700EX,AGAP003506,38764437,38771349,0.965,0
2R,EOG091708O0,AGAP003507,38774943,38775688,0,0
2R,EOG091701SN,AGAP003508,38776334,38785904,0,0
2R,EOG09170BP1,AGAP003509,38808212,38922476,0,0
2R,EOG091702CV,AGAP003510,38955991,38958318,0,0
2R,EOG0917068Y,AGAP003512,39038331,39039242,0,0
2R,EOG091700GE,AGAP003513,39039980,39052756,0,0
2R,EOG091706JP,AGAP003515,39064209,39065039,0,0
2R,EOG091706QX,AGAP003516,39069335,39070274,0.413,0
2R,EOG091702K7,AGAP003517,39071095,39077108,0,0
2R,EOG091704TT,AGAP003521,39107109,39108344,0.643,0
2R,EOG091700UF,AGAP012974,39110079,39113656,0.98,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
2R,EOG091703OQ,AGAP003522,39114169,39115765,0.285,1
2R,EOG0917037D,AGAP003523,39116924,39124075,0,1
2R,EOG091700R6,AGAP003524,39125743,39129201,0,1
2R,EOG091704UV,AGAP003525,39134630,39140616,0,1
2R,EOG091701JP,AGAP003526,39141471,39144993,0.677,1
2R,EOG0917079T,AGAP013352,39194029,39197300,0,1
2R,EOG091709UY,AGAP003530,39200947,39201650,0,1
2R,EOG091700UG,AGAP003531,39207749,39210030,0,1
2R,EOG09170746,AGAP003532,39213702,39214882,0.322,1
2R,EOG09170AT6,AGAP003533,39215113,39215618,0,1
2R,EOG09170AXE,AGAP003535,39217433,39217891,0,1
2R,EOG0917078P,AGAP003536,39218389,39219335,0,1
2R,EOG09170AC1,AGAP003538,39333999,39334678,0,1
2R,EOG091708U9,AGAP013361,39334873,39335439,0,1
2R,EOG091700PM,AGAP003540,39337400,39342243,0.967,1
2R,EOG091703P4,AGAP003541,39348411,39350723,0,1
2R,EOG09170BNV,AGAP013362,39350934,39351488,0,1
2R,EOG091702ID,AGAP003542,39355007,39356653,0,1
2R,EOG091705WK,AGAP003544,39358298,39359381,0.552,1
2R,EOG091704XH,AGAP012993,39359677,39361452,0.896,1
2R,EOG091705LE,AGAP003545,39362515,39364002,0,1
2R,EOG091700A2,AGAP003546,39365615,39417190,0,1
2R,EOG091700JQ,AGAP003548,39426265,39429342,0,1
2R,EOG091705RU,AGAP003549,39429822,39432071,0,1
2R,EOG09170069,AGAP003550,39437188,39445812,0,1
2R,EOG091704RK,AGAP003552,39449341,39450589,0,1
2R,EOG091709I1,AGAP013398,39450700,39451715,0,1
2R,EOG091707RA,AGAP003553,39452128,39453046,0,1
2R,EOG091704BF,AGAP003555,39454016,39455498,0,1
2R,EOG091704G2,AGAP003556,39456604,39459567,0,1
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
2R,EOG09170AQ3,AGAP003557,39461294,39461811,0,0
2R,EOG09170AV7,AGAP003558,39462852,39463260,0,0
2R,EOG091702SX,AGAP003559,39466063,39521816,0,0
2R,EOG091700CG,AGAP003560,39524979,39530060,0,0
2R,EOG091701DQ,AGAP003562,39532100,39535101,0,0
2R,EOG091701ZP,AGAP003566,39539755,39542531,0,0
2R,EOG09170B4J,AGAP003567,39543252,39543746,0,0
2R,EOG091701E5,AGAP003568,39696147,39718271,0,0
2R,EOG09170BVV,AGAP028406,39753106,39753411,0,0
2R,EOG0917044S,AGAP003571,39766029,39770739,0.892,0
2R,EOG091703L1,AGAP003572,39970692,39982952,0,0
2R,EOG091706ZM,AGAP003573,39986816,39998667,0,0
2R,EOG09170AIH,AGAP013217,40060839,40063191,0,0
2R,EOG091703AQ,AGAP003575,40084706,40086456,0,0
2R,EOG091700H8,AGAP003576,40087787,40091939,0.467,0
2R,EOG091708AW,AGAP003577,40094415,40095971,0,0
2R,EOG091703YO,AGAP003578,40154309,40164095,0.308,0
2R,EOG0917005Q,AGAP003579,40172480,40210242,0,0
2R,EOG0917089I,AGAP003580,40287196,40287878,0,0
2R,EOG091704ZI,AGAP003581,40335765,40336933,0,0
2R,EOG0917059V,AGAP003583,40339671,40340828,0,0
2R,EOG0917080A,AGAP003585,40344657,40345682,0,0
2R,EOG091705RH,AGAP003586,40346388,40347804,0,0
2R,EOG091702U9,AGAP003587,40355281,40357302,0.868,0
2R,EOG091702UW,AGAP003589,40363597,40365128,0.716,0
2R,EOG091703V3,AGAP003591,40367592,40368899,0,0
2R,EOG091706P7,AGAP003592,40369299,40370559,0,0
2R,EOG091701L7,AGAP003593,40372841,40374699,0.975,0
2R,EOG0917056Z,AGAP003594,40375381,40376985,0.892,0
2R,EOG091701LQ,AGAP003595,40378290,40382871,0.978,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
2R,EOG0917026B,AGAP003596,40388985,40391184,0,0
2R,EOG091701B8,AGAP003597,40393185,40401193,0.359,0
2R,EOG0917081X,AGAP003598,40402990,40403835,0,0
2R,EOG091708BU,AGAP003599,40404984,40405859,0.841,0
2R,EOG091705J4,AGAP003600,40407795,40413001,0,0
2R,EOG091701NF,AGAP003601,40436508,40438379,0.818,0
2R,EOG091706I9,AGAP003603,40442378,40443823,0,0
2R,EOG091702WH,AGAP003604,40448315,40450894,0,0
2R,EOG091701TH,AGAP003605,40463604,40466823,0,0
2R,EOG091703QP,AGAP003606,40467960,40471476,0.562,0
2R,EOG0917023R,AGAP003607,40474385,40476901,0.516,0
2R,EOG09170088,AGAP003610,40488867,40496422,0.892,0
2R,EOG0917036Y,AGAP003611,40505162,40510656,0,0
2R,EOG091708KF,AGAP003612,40511482,40512446,0,0
2R,EOG091706CE,AGAP003613,40513422,40515101,0,0
2R,EOG0917091K,AGAP003614,40515338,40516060,0.948,0
2R,EOG09170AP2,AGAP013432,40526241,40526552,0,0
2R,EOG09170059,AGAP003616,40555619,40564539,0.951,0
2R,EOG091701FG,AGAP003618,40568743,40573444,0,0
2R,EOG091700CM,AGAP003619,40577597,40585729,0.965,0
2R,EOG09170B4C,AGAP003620,40589684,40589893,0,0
2R,EOG091708EF,AGAP003621,40592296,40593043,0,0
2R,EOG091704M9,AGAP003622,40593252,40594499,0,0
2R,EOG091706NF,AGAP003624,40641932,40643027,0,0
2R,EOG09170ASE,AGAP013153,40685112,40685944,0,0
2R,EOG091706YR,AGAP003626,40687126,40688273,0.954,0
2R,EOG091705OU,AGAP013221,40688803,40689963,0,0
2R,EOG091705XZ,AGAP003627,40695309,40696459,0,0
2R,EOG091702IN,AGAP003629,40698551,40700783,0.509,0
2R,EOG09170ABR,AGAP003630,40723859,40724443,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
2R,EOG0917047S,AGAP003631,40725964,40738059,0,0
2R,EOG09170357,AGAP003632,40782890,40785367,0,0
2R,EOG0917018B,AGAP003633,40786467,40790928,0.97,0
2R,EOG091701MC,AGAP003635,40796263,40800697,0.891,0
2R,EOG091705WF,AGAP003636,40803768,40805571,0,0
2R,EOG091700H6,AGAP003638,40870723,40876194,0,0
2R,EOG091703BQ,AGAP003639,40879164,40880765,0,0
2R,EOG0917041X,AGAP003640,40882209,40883811,0,0
2R,EOG091703GN,AGAP003642,40902329,40904036,0,0
2R,EOG09170018,AGAP003643,40907220,40922822,0.908,0
2R,EOG091708QK,AGAP003644,40925228,40925982,0,0
2R,EOG091709G4,AGAP003646,40949776,40951169,0.564,0
2R,EOG0917017I,AGAP003647,40951961,40955483,0,0
2R,EOG0917061K,AGAP003649,40973117,40974794,0.367,0
2R,EOG0917067M,AGAP003650,41002182,41003437,0,0
2R,EOG091700KI,AGAP003651,41005521,41039934,0,0
2R,EOG091706O5,AGAP012992,41050879,41051697,0,0
2R,EOG09170361,AGAP003652,41060161,41061945,0,0
2R,EOG091704MZ,AGAP003655,41073855,41075460,0.943,0
2R,EOG09170310,AGAP013179,41151293,41154479,0,0
2R,EOG0917000X,AGAP003656,41180953,41214353,0.951,0
2R,EOG091707XV,AGAP003657,41217323,41218342,0,0
2R,EOG091706EP,AGAP003658,41239013,41282915,0,0
2R,EOG091703LV,AGAP003661,41315041,41320311,0,0
2R,EOG0917015E,AGAP003663,41327518,41336640,0,0
2R,EOG091705WQ,AGAP003664,41338806,41339827,0.375,0
2R,EOG0917084J,AGAP013358,41346821,41348814,0,0
2R,EOG091705DE,AGAP003665,41349046,41350378,0,0
2R,EOG091701OM,AGAP003666,41364680,41370525,0.974,0
2R,EOG091709BP,AGAP003667,41371486,41372129,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
2R,EOG09170AA2,AGAP003669,41467355,41486271,0.262,3.26396278560316e-12
2R,EOG0917060E,AGAP003670,41551940,41555327,0,3.26396278560316e-12
2R,EOG09170535,AGAP003671,41564060,41565805,0,3.26396278560316e-12
2R,EOG091709N4,AGAP003672,41704669,41731909,0,3.26396278560316e-12
2R,EOG091708WW,AGAP003674,41781161,41802623,0,3.26396278560316e-12
2R,EOG091709OL,AGAP003675,41812485,41813070,0,3.26396278560316e-12
2R,EOG091700M9,AGAP003676,41815789,41819862,0.978,3.26396278560316e-12
2R,EOG091701RA,AGAP003678,41843545,41847563,0,3.26396278560316e-12
2R,EOG091700E4,AGAP003679,41850195,41853345,0,3.26396278560316e-12
2R,EOG091701M3,AGAP003680,41908301,41914506,0.964,3.26396278560316e-12
2R,EOG091707A0,AGAP013100,41919446,41920250,0,3.26396278560316e-12
2R,EOG0917002J,AGAP003681,41921109,41930537,0.958,3.26396278560316e-12
2R,EOG091701RI,AGAP003684,41933502,41935088,0,3.26396278560316e-12
2R,EOG091707A9,AGAP003685,41951666,41954101,0,3.26396278560316e-12
2R,EOG0917079D,AGAP013477,41959724,41960833,0,3.26396278560316e-12
2R,EOG0917028Y,AGAP003686,42010029,42011300,0,3.26396278560316e-12
2R,EOG091702H7,AGAP013425,42015346,42017474,0.547,3.26396278560316e-12
2R,EOG0917018R,AGAP003687,42018294,42027627,0,3.26396278560316e-12
2R,EOG09170503,AGAP003688,42038950,42041358,0,3.26396278560316e-12
2R,EOG091700RM,AGAP003689,42042818,42045057,0,3.26396278560316e-12
2R,EOG091701U8,AGAP003691,42045742,42049107,0,3.26396278560316e-12
2R,EOG0917008W,AGAP003692,42049194,42052623,0,3.26396278560316e-12
2R,EOG09170153,AGAP013146,42059966,42063174,0.542,3.26396278560316e-12
2R,EOG091708ZK,AGAP003697,42113820,42114332,0,3.26396278560316e-12
2R,EOG0917030S,AGAP003700,42132922,42134325,0.37,3.26396278560316e-12
2R,EOG091700LZ,AGAP003702,42149750,42173279,0,3.26396278560316e-12
2R,EOG0917001I,AGAP003703,42175154,42182118,0,3.26396278560316e-12
2R,EOG0917041H,AGAP013281,42182745,42188042,0.275,3.26396278560316e-12
2R,EOG091704GB,AGAP003704,42201664,42203100,0,3.26396278560316e-12
2R,EOG091702QL,AGAP003705,42204512,42207017,0,3.26396278560316e-12
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
2R,EOG09170BIR,AGAP003707,42208564,42208812,0,1
2R,EOG091700YZ,AGAP003709,42221280,42280984,0,1
2R,EOG091705F3,AGAP003710,42288325,42289638,0,1
2R,EOG091700MA,AGAP003711,42291767,42300822,0,1
2R,EOG0917089G,AGAP003712,42303482,42304251,0,1
2R,EOG09170AJ2,AGAP003713,42306933,42307364,0,1
2R,EOG091700MD,AGAP003714,42356990,42373365,0.372,1
2R,EOG091700SI,AGAP003715,42403984,42408536,0,1
2R,EOG091705KK,AGAP003716,42410896,42412240,0,1
2R,EOG091707NJ,AGAP013180,42418050,42419000,0,1
2R,EOG091703SS,AGAP003718,42420656,42423781,0,1
2R,EOG091705SG,AGAP003720,42428570,42429966,0,1
2R,EOG0917053K,AGAP003722,42434203,42435870,0,1
2R,EOG091705PC,AGAP003723,42436354,42437508,0,1
2R,EOG091701EY,AGAP003725,42448844,42466980,0,1
2R,EOG091702BP,AGAP003726,42493966,42497346,0.898,1
2R,EOG0917012X,AGAP003727,42626025,42628951,0,1
2R,EOG091706UP,AGAP003728,42629818,42630788,0,1
2R,EOG091707RQ,AGAP003729,42630978,42631655,0,1
2R,EOG091701Y2,AGAP003730,42638309,42640893,0,1
2R,EOG091707SY,AGAP003731,42641815,42642644,0,1
2R,EOG09170640,AGAP003732,42643282,42643995,0.29,1
2R,EOG0917067N,AGAP003734,42667507,42668931,0,1
2R,EOG091709YO,AGAP013187,42717634,42720064,0,1
2R,EOG091701S9,AGAP003735,42726554,42755371,0,1
2R,EOG0917055J,AGAP003736,42764133,42765375,0.602,1
2R,EOG0917074C,AGAP003737,42767523,42768498,0.962,1
2R,EOG091700Y8,AGAP003738,42793477,42801646,0,1
2R,EOG091707KN,AGAP003739,42808274,42810117,0,1
2R,EOG091701VR,AGAP003740,42810458,42812816,0,1
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
2R,EOG091708WH,AGAP003741,42812950,42813576,0,6.48762565623379e-12
2R,EOG091703ZR,AGAP003742,42814415,42817572,0.895,6.48762565623379e-12
2R,EOG091701XP,AGAP003743,42818689,42821265,0,6.48762565623379e-12
2R,EOG0917055K,AGAP003744,42821823,42823104,0,6.48762565623379e-12
2R,EOG091703ZM,AGAP003745,42825148,42827303,0.946,6.48762565623379e-12
2R,EOG091700SV,AGAP003746,42851382,42874111,0.965,6.48762565623379e-12
2R,EOG0917085Z,AGAP003747,42875588,42876311,0,6.48762565623379e-12
2R,EOG091701U1,AGAP003748,42883637,42886097,0,6.48762565623379e-12
2R,EOG0917051J,AGAP003749,42888244,42889341,0,6.48762565623379e-12
2R,EOG091702AE,AGAP003750,42893314,42895383,0.254,6.48762565623379e-12
2R,EOG091702TQ,AGAP003751,42903581,42933233,0,6.48762565623379e-12
2R,EOG091701WW,AGAP003753,42939267,42952684,0.401,6.48762565623379e-12
2R,EOG091706LU,AGAP003754,43010882,43018390,0,6.48762565623379e-12
2R,EOG091709YM,AGAP003756,43060431,43066212,0,6.48762565623379e-12
2R,EOG091705A0,AGAP013051,43067943,43069424,0,6.48762565623379e-12
