ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
3R,EOG0917064T,AGAP010293,52354660,52358704,0,1
3R,EOG091707EY,AGAP010294,52419050,52422892,0,1
3R,EOG091700DA,AGAP010295,52457332,52554377,0,1
3R,EOG09170425,AGAP010297,52614352,52616203,0,1
3R,EOG091708W4,AGAP010298,52655893,52656940,0,1
3R,EOG091702RG,AGAP010303,52903957,52937612,0,1
3R,EOG091705ZO,AGAP010304,52986490,52995971,0,1
3R,EOG091704JS,AGAP010305,53005021,53006361,0,1
3R,EOG09170ELS,AGAP010306,53015215,53015486,0,1
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
3R,EOG091702Y3,AGAP010308,53091379,53093975,0,NA
3R,EOG09170AZF,AGAP010309,53112380,53112981,0,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
3R,EOG0917005C,AGAP007731,13819,21758,0,1
3R,EOG0917014O,AGAP007732,24236,38945,0,1
3R,EOG0917020F,AGAP007734,57849,62977,0,1
3R,EOG091704O1,AGAP007737,150177,153466,0,1
3R,EOG0917039B,AGAP007738,166770,168358,0,1
3R,EOG091703KR,AGAP007739,170090,172231,0,1
3R,EOG09170BK4,AGAP007740,173065,173808,0,1
3R,EOG091705K6,AGAP007741,174282,175338,0,1
3R,EOG091701ST,AGAP007742,176422,179263,0,1
3R,EOG091702X1,AGAP007743,183895,191933,0,1
3R,EOG091703JG,AGAP007744,195983,210038,0,1
3R,EOG091707GR,AGAP007746,211256,212014,0,1
3R,EOG091704TC,AGAP007745,215009,216018,0,1
3R,EOG091708QW,AGAP007747,217439,218182,0,1
3R,EOG0917047Q,AGAP007748,220515,221237,0,1
3R,EOG091701VI,AGAP007749,225234,227655,0,1
3R,EOG091709I3,AGAP007751,230608,255599,0,1
3R,EOG091704J6,AGAP013770,260546,264357,0,1
3R,EOG091700CT,AGAP007752,265226,267011,0,1
3R,EOG09170407,AGAP007754,273324,279864,0,1
3R,EOG091704TQ,AGAP007755,301777,304005,0,1
3R,EOG091701OV,AGAP007756,307779,314239,0,1
3R,EOG091704F1,AGAP007757,315196,316697,0,1
3R,EOG091702BO,AGAP028064,322656,324846,0,1
3R,EOG091705EN,AGAP007759,360240,371654,0,1
3R,EOG0917065M,AGAP007760,421995,423275,0,1
3R,EOG0917007W,AGAP007761,462099,477750,0,1
3R,EOG091705S0,AGAP007762,467018,468350,0,1
3R,EOG091700II,AGAP007763,483006,483825,0,1
3R,EOG091708LE,AGAP007764,496704,497036,0,1
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
3R,EOG091703N6,AGAP007765,498481,500928,0,1
3R,EOG091705WO,AGAP007766,503218,505041,0,1
3R,EOG0917054E,AGAP007767,505362,506559,0,1
3R,EOG09170BHR,AGAP007768,508390,508712,0,1
3R,EOG091703K1,AGAP007769,509235,511259,0,1
3R,EOG0917015S,AGAP007771,516759,527227,0,1
3R,EOG091701QJ,AGAP007772,533555,536337,0,1
3R,EOG091708X9,AGAP007773,537466,538664,0,1
3R,EOG0917022S,AGAP007774,539074,547311,0,1
3R,EOG091702JQ,AGAP007775,612051,614127,0,1
3R,EOG091703LD,AGAP007776,620123,729721,0,1
3R,EOG091700I1,AGAP007778,746097,750795,0,1
3R,EOG091703HQ,AGAP007779,751509,753482,0,1
3R,EOG09170AUS,AGAP007780,755284,760839,0,1
3R,EOG09170BS1,AGAP013717,758677,758859,0,1
3R,EOG091708SO,AGAP007781,763409,767876,0,1
3R,EOG091703S3,AGAP007782,784499,786566,0,1
3R,EOG091703JS,AGAP007783,820515,822514,0,1
3R,EOG091701SR,AGAP007784,833413,836343,0,1
3R,EOG091706SG,AGAP007785,836945,837877,0,1
3R,EOG091705CQ,AGAP007786,838636,840137,0,1
3R,EOG091706UG,AGAP007787,840682,841555,0,1
3R,EOG091702NJ,AGAP007789,863586,871317,0,1
3R,EOG0917057P,AGAP007790,872904,879141,0,1
3R,EOG091700HL,AGAP007792,916499,944086,0,1
3R,EOG091706CH,AGAP007793,1055637,1056799,0,1
3R,EOG09170637,AGAP007794,1057478,1058929,0,1
3R,EOG091701EM,AGAP007796,1071597,1074159,0,1
3R,EOG09170517,AGAP007797,1086850,1088386,0,1
3R,EOG091702C4,AGAP007798,1099684,1101866,0,1
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
3R,EOG09170150,AGAP007799,1104623,1108175,0,1
3R,EOG091703GZ,AGAP007800,1110058,1111890,0,1
3R,EOG091703U9,AGAP007801,1127352,1129927,0,1
3R,EOG0917019Y,AGAP007802,1227451,1232888,0,1
3R,EOG091701SF,AGAP007803,1247739,1253554,0,1
3R,EOG0917032H,AGAP007804,1254709,1256344,0,1
3R,EOG09170578,AGAP007805,1256738,1257961,0,1
3R,EOG0917098X,AGAP007806,1259267,1266337,0,1
3R,EOG091703P1,AGAP007807,1269696,1276293,0,1
3R,EOG091703EA,AGAP028215,1280166,1282694,0,1
3R,EOG091701AS,AGAP007808,1302968,1308570,0,1
3R,EOG091700BE,AGAP007810,1317049,1322748,0,1
3R,EOG0917051B,AGAP007811,1323617,1325154,0,1
3R,EOG091707RM,AGAP007812,1325615,1326422,0,1
3R,EOG0917033Q,AGAP007809,1328087,1329667,0,1
3R,EOG091700I9,AGAP007815,1357234,1368006,0,1
3R,EOG09170209,AGAP007817,1372004,1374163,0,1
3R,EOG091702OW,AGAP028144,1376461,1378367,0,1
3R,EOG091701RK,AGAP007819,1386433,1391229,0,1
3R,EOG091707F0,AGAP007822,1427747,1428634,0,1
3R,EOG091700WQ,AGAP007823,1436009,1440692,0,1
3R,EOG091708CS,AGAP007824,1464254,1465183,0,1
3R,EOG091700AA,AGAP007826,1476504,1482602,0,1
3R,EOG0917098N,AGAP013722,1480514,1481116,0,1
3R,EOG091703ZJ,AGAP007827,1485062,1486754,0,1
3R,EOG091704JM,AGAP007828,1487731,1489011,0,1
3R,EOG091700SH,AGAP007829,1494129,1499745,0,1
3R,EOG09170BDY,AGAP007830,1500815,1501400,0,1
3R,EOG091702OP,AGAP007832,1519873,1522927,0,1
3R,EOG0917017R,AGAP007833,1524552,1529558,0,1
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
3R,EOG091703QD,AGAP007834,1530687,1532224,0,1
3R,EOG091700QJ,AGAP007835,1533504,1537583,0,1
3R,EOG0917008J,AGAP007836,1542042,1544782,0,1
3R,EOG091707PL,AGAP007839,1762668,1791137,0,1
3R,EOG09170AEJ,AGAP007841,1841882,1842364,0,1
3R,EOG091703HA,AGAP007843,1847989,1850738,0,1
3R,EOG091702E4,AGAP007844,1851091,1853117,0,1
3R,EOG091705IF,AGAP007845,1859143,1860164,0,1
3R,EOG0917021V,AGAP013759,1860522,1973364,0,1
3R,EOG091701G4,AGAP007846,1866228,1873893,0,1
3R,EOG0917037Z,AGAP007847,1975613,1991158,0,1
3R,EOG0917003U,AGAP007849,2034935,2094208,0,1
3R,EOG09170873,AGAP007851,2114682,2115497,0,1
3R,EOG091704I6,AGAP013726,2117529,2118273,0,1
3R,EOG09170BK0,AGAP013775,2127528,2127823,0,1
3R,EOG091709JV,AGAP007853,2127898,2128371,0,1
3R,EOG091702TA,AGAP007854,2141595,2167641,0,1
3R,EOG091704NO,AGAP007856,2204835,2206312,0,1
3R,EOG091700VT,AGAP007857,2246181,2251588,0,1
3R,EOG091702R1,AGAP007858,2252046,2254069,0,1
3R,EOG091706WQ,AGAP013743,2303839,2309037,0,1
3R,EOG091703YS,AGAP007860,2331952,2333345,0,1
3R,EOG091706PF,AGAP007861,2333607,2334400,0,1
3R,EOG0917083N,AGAP007862,2335289,2336628,0,1
3R,EOG091702FI,AGAP007863,2347965,2352971,0,1
3R,EOG091706J7,AGAP007864,2354916,2356499,0,1
3R,EOG091700BT,AGAP007865,2360133,2366327,0,1
3R,EOG0917045J,AGAP007866,2368647,2370615,0,1
3R,EOG091700MY,AGAP007870,2395023,2400492,0,1
3R,EOG091705KD,AGAP007871,2401781,2403139,0,1
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
3R,EOG091707HB,AGAP007872,2404198,2404962,0,1
3R,EOG0917002K,AGAP007873,2406093,2413891,0,1
3R,EOG091702X5,AGAP007874,2414347,2417389,0,1
3R,EOG091704X1,AGAP007875,2417829,2419754,0,1
3R,EOG091709SG,AGAP013741,2419811,2420289,0,1
3R,EOG091700GH,AGAP007877,2424915,2435748,0,1
3R,EOG091703BW,AGAP007878,2456409,2458069,0,1
3R,EOG091701EV,AGAP007879,2459677,2460769,0,1
3R,EOG0917066N,AGAP007880,2461233,2462248,0,1
3R,EOG091704AG,AGAP007881,2462906,2464102,0,1
3R,EOG0917074J,AGAP007882,2464384,2465145,0,1
3R,EOG091703BE,AGAP007883,2465325,2467501,0,1
3R,EOG09170AM1,AGAP007886,2472738,2474568,0,1
3R,EOG091702SR,AGAP007887,2509390,2512476,0,1
3R,EOG091700F0,AGAP007888,2514846,2527095,0,1
3R,EOG09170109,AGAP007891,2530537,2533785,0,1
3R,EOG091700H9,AGAP007892,2538876,2551401,0,1
3R,EOG09170AHV,AGAP007893,2560378,2560814,0,1
3R,EOG091701X0,AGAP007894,2560923,2563317,0,1
3R,EOG091702GO,AGAP007895,2563728,2566423,0,1
3R,EOG0917031U,AGAP007896,2568193,2570564,0,1
3R,EOG09170692,AGAP007897,2572155,2573249,0,1
3R,EOG09170079,AGAP007900,2576518,2579805,0,1
3R,EOG0917083H,AGAP007899,2584246,2585091,0,1
3R,EOG091701P2,AGAP007902,2595121,2602225,0,1
3R,EOG0917036F,AGAP007903,2604939,2609001,0,1
3R,EOG091703A8,AGAP007904,2605246,2607078,0,1
3R,EOG09170029,AGAP007905,2610532,2619915,0,1
3R,EOG09170BRH,AGAP007906,2639446,2639682,0,1
3R,EOG09170A94,AGAP007907,2643010,2643264,0,1
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
3R,EOG091702K1,AGAP007909,2671044,2672384,0,1
3R,EOG091709JM,AGAP007910,2715973,2716919,0,1
3R,EOG0917028L,AGAP007911,2717869,2720124,0,1
3R,EOG09170BFO,AGAP007913,2721623,2722079,0,1
3R,EOG091701NG,AGAP007914,2722526,2725328,0,1
3R,EOG091701IM,AGAP007916,2782414,2785612,0,1
3R,EOG091700FH,AGAP007917,2787755,2792364,0,1
3R,EOG09170055,AGAP007918,2800614,2805240,0,1
3R,EOG091700XE,AGAP007919,2807292,2813444,0,1
3R,EOG0917015J,AGAP007921,2822568,2825762,0,1
3R,EOG091703KS,AGAP028055,2836386,2838097,0,1
3R,EOG091709PB,AGAP007922,2838297,2838771,0,1
3R,EOG0917006D,AGAP007923,2839732,2853978,0,1
3R,EOG0917000E,AGAP007924,2856038,2897844,0,1
3R,EOG091700D4,AGAP007925,2908891,2916228,0,1
3R,EOG0917029S,AGAP007926,2917276,2919440,0,1
3R,EOG091709UT,AGAP007927,2920433,2920903,0,1
3R,EOG0917088A,AGAP007929,2940915,2941661,0,1
3R,EOG091706YQ,AGAP007930,3046904,3048440,0,1
3R,EOG091705G3,AGAP007932,3126538,3127922,0,1
3R,EOG0917068A,AGAP007933,3138988,3140001,0,1
3R,EOG091704ID,AGAP007935,3148064,3167157,0,1
3R,EOG091709DG,AGAP007936,3211931,3212580,0,1
3R,EOG0917063J,AGAP007938,3214448,3217145,0,1
3R,EOG091700LA,AGAP007939,3218295,3221971,0,1
3R,EOG09170394,AGAP007941,3228477,3230605,0,1
3R,EOG091704EC,AGAP007942,3231665,3241010,0,1
3R,EOG09170BTK,AGAP007943,3243355,3243861,0,1
3R,EOG091703ZG,AGAP007945,3250860,3252530,0,1
3R,EOG091700W0,AGAP007946,3252794,3255036,0,1
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
3R,EOG0917057Q,AGAP028024,3258049,3259499,0,1
3R,EOG091704TL,AGAP013738,3260909,3262298,0,1
3R,EOG091700PT,AGAP007948,3264641,3270478,0,1
3R,EOG09170B26,AGAP007949,3265715,3266100,0,1
3R,EOG091706DY,AGAP007950,3273702,3274640,0,1
3R,EOG09170261,AGAP007951,3275939,3278326,0,1
3R,EOG091709JO,AGAP007952,3280785,3282033,0,1
3R,EOG091700QZ,AGAP007953,3286187,3289406,0,1
3R,EOG0917021B,AGAP007954,3290855,3293468,0,1
3R,EOG091707RW,AGAP007955,3294893,3296040,0,1
3R,EOG0917051U,AGAP007956,3296859,3297950,0,1
3R,EOG0917033G,AGAP007957,3299188,3307879,0,1
3R,EOG091700YX,AGAP007958,3310705,3313439,0,1
3R,EOG091708CB,AGAP007959,3317951,3318688,0,1
3R,EOG0917008I,AGAP007961,3337998,3346578,0,1
3R,EOG09170B02,AGAP007963,3358455,3375424,0,1
3R,EOG09170673,AGAP013745,3382210,3383327,0,1
3R,EOG091703N1,AGAP007965,3384349,3385919,0,1
3R,EOG091706E9,AGAP007966,3386900,3387890,0,1
3R,EOG091704JB,AGAP007967,3388863,3390123,0,1
3R,EOG091704TH,AGAP007968,3391734,3393887,0,1
3R,EOG091705HP,AGAP007969,3396163,3398677,0,1
3R,EOG091703L0,AGAP007971,3435812,3437301,0,1
3R,EOG091705A3,AGAP028103,3437639,3439058,0,1
3R,EOG091704MP,AGAP028169,3441844,3443225,0,1
3R,EOG09170B3D,AGAP007974,3593253,3595403,0,1
3R,EOG091704GR,AGAP007975,3618283,3620730,0,1
3R,EOG091708D0,AGAP007976,3622508,3623091,0,1
3R,EOG091704K1,AGAP007977,3624887,3626278,0,1
3R,EOG09170AFM,AGAP028023,3627357,3627707,0,1
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
3R,EOG091706ES,AGAP013725,3628192,3629316,0,1
3R,EOG091701JF,AGAP007978,3629577,3634190,0,1
3R,EOG091705QL,AGAP013732,3635131,3636574,0,1
3R,EOG091706ZO,AGAP007979,3640949,3642000,0,1
3R,EOG091709MG,AGAP007980,3648647,3649500,0,1
3R,EOG091705NW,AGAP007981,3651890,3655557,0,1
3R,EOG09170230,AGAP007982,3659631,3661799,0,1
3R,EOG091704FF,AGAP007983,3662878,3665290,0,1
3R,EOG091701DB,AGAP007984,3668052,3670907,0,1
3R,EOG0917080E,AGAP007985,3736069,3752570,0,1
3R,EOG09170360,AGAP007987,3797851,3801434,0,1
3R,EOG091704XE,AGAP007988,3825061,3826584,0,1
3R,EOG091700IH,AGAP007989,3827653,3832913,0,1
3R,EOG091705B9,AGAP007991,3834889,3839044,0,1
3R,EOG091703L4,AGAP007990,3835173,3836817,0,1
3R,EOG091704YR,AGAP028135,3840693,3845812,0,1
3R,EOG091702OJ,AGAP007992,3850538,3854632,0,1
3R,EOG09170C07,AGAP007993,3876269,3877121,0,1
3R,EOG091709U5,AGAP013715,3882309,3882973,0,1
3R,EOG09170895,AGAP007994,3889324,3890199,0,1
3R,EOG091702BQ,AGAP007998,3976727,3979643,0,1
3R,EOG091700IA,AGAP007999,3980964,3985887,0,1
3R,EOG09170AMK,AGAP013773,3986816,3987665,0,1
3R,EOG091706P5,AGAP008000,3987934,3988800,0,1
3R,EOG09170B6A,AGAP013733,3989148,3989630,0,1
3R,EOG091707NG,AGAP008001,3991467,3992246,0,1
3R,EOG091700DK,AGAP008003,3995547,4002704,0,1
3R,EOG091707TZ,AGAP008005,4006718,4007982,0,1
3R,EOG091703WG,AGAP008006,4009436,4011846,0,1
3R,EOG091701L6,AGAP008007,4014450,4019293,0,1
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
3R,EOG091708DS,AGAP013747,4021891,4022520,0,0
3R,EOG091703PW,AGAP008009,4024760,4105613,0,0
3R,EOG09170716,AGAP008010,4171032,4172252,0,0
3R,EOG09170BZN,AGAP008011,4172908,4173270,0,0
3R,EOG091708Z6,AGAP008012,4173319,4174152,0,0
3R,EOG091701ZZ,AGAP008013,4175101,4178161,0,0
3R,EOG09170A3V,AGAP008014,4179402,4181908,0,0
3R,EOG091703Q5,AGAP008015,4187075,4188802,0,0
3R,EOG091701XL,AGAP008016,4190538,4192896,0,0
3R,EOG09170061,AGAP008017,4248607,4273785,0,0
3R,EOG0917010H,AGAP008020,4324289,4326344,0,0
3R,EOG0917034W,AGAP008022,4326802,4328809,0,0
3R,EOG091704X9,AGAP008023,4384025,4390541,0,0
3R,EOG091706BA,AGAP008025,4416928,4478260,0,0
3R,EOG091704KJ,AGAP013728,4492632,4493873,0,0
3R,EOG091703HZ,AGAP008028,4524591,4537135,0,0
3R,EOG091703HU,AGAP028427,4689808,4754923,0,0
3R,EOG0917071D,AGAP013760,4763368,4764864,0,0
3R,EOG0917072W,AGAP008034,4766742,4768289,0,0
3R,EOG091702J1,AGAP008035,4769799,4788402,0,0
3R,EOG091702JI,AGAP008037,4789456,4791140,0.775,0
3R,EOG091702EI,AGAP008042,4803183,4804625,0,0
3R,EOG0917086T,AGAP008043,4804832,4805494,0,0
3R,EOG091709TS,AGAP008045,4809098,4809578,0,0
3R,EOG091702C6,AGAP013736,4810076,4812172,0,0
3R,EOG0917028B,AGAP008046,4839621,4845414,0,0
3R,EOG0917079J,AGAP013713,4847623,4848630,0,0
3R,EOG0917005L,AGAP008047,4850248,4856766,0,0
3R,EOG091702ZW,AGAP008048,4857721,4860656,0,0
3R,EOG091705AM,AGAP008049,4861410,4862564,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
3R,EOG091703ZK,AGAP008050,4862845,4864782,0,0
3R,EOG09170A8R,AGAP008051,4866908,4867291,0,0
3R,EOG091703RV,AGAP008053,4869745,4871623,0,0
3R,EOG09170A80,AGAP008054,4880891,4881271,0,0
3R,EOG0917090F,AGAP008055,4883556,4884159,0,0
3R,EOG09170BG2,AGAP008056,4886197,4886494,0,0
3R,EOG09170849,AGAP008058,4904523,4916067,0,0
3R,EOG091709JJ,AGAP013754,4919592,4920413,0,0
3R,EOG09170A1C,AGAP008059,4931666,4932382,0,0
3R,EOG091703PA,AGAP008060,4934452,4937218,0,0
3R,EOG09170BMW,AGAP008062,4952197,4972143,0,0
3R,EOG091707TM,AGAP008063,4973555,4974199,0,0
3R,EOG091704IQ,AGAP008064,4974692,4975474,0,0
3R,EOG091702O3,AGAP008065,4978301,4981217,0.896,0
3R,EOG0917089R,AGAP013757,4992166,4992783,0,0
3R,EOG091708HB,AGAP008067,5010619,5011296,0,0
3R,EOG0917058N,AGAP008070,5051190,5065642,0,0
3R,EOG0917008Y,AGAP008071,5060904,5067342,0.457,0
3R,EOG091700HH,AGAP008072,5067619,5085292,0,0
3R,EOG09170A7F,AGAP008073,5085992,5086354,0,0
3R,EOG091704HU,AGAP008074,5086866,5088471,0.539,0
3R,EOG09170BRZ,AGAP008075,5096002,5099077,0,0
3R,EOG091700BD,AGAP008077,5106746,5120492,0,0
3R,EOG091709S4,AGAP008078,5198304,5198979,0,0
3R,EOG091700S9,AGAP008080,5223883,5229432,0.46,0
3R,EOG091701P6,AGAP008081,5230476,5234018,0,0
3R,EOG091706EX,AGAP008082,5238651,5239536,0,0
3R,EOG091705J9,AGAP008083,5269317,5271374,0,0
3R,EOG091707KA,AGAP008084,5288884,5289904,0,0
3R,EOG091700OS,AGAP008085,5290827,5295046,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
3R,EOG091700M5,AGAP008087,5298415,5303042,0,1
3R,EOG091706BU,AGAP008088,5303500,5304487,0,1
3R,EOG0917005J,AGAP008090,5321021,5327623,0,1
3R,EOG091702UK,AGAP008091,5403364,5405361,0,1
3R,EOG091705TB,AGAP008092,5406440,5407605,0,1
3R,EOG091703MU,AGAP008093,5513870,5515537,0,1
3R,EOG09170AGX,AGAP008094,5631660,5632112,0,1
3R,EOG091700NK,AGAP008095,5632541,5636592,0,1
3R,EOG091704PI,AGAP008097,5640503,5641765,0,1
3R,EOG091702NT,AGAP008100,5666799,5782835,0,1
3R,EOG091707Q5,AGAP008106,5810307,5811027,0,1
3R,EOG091705G1,AGAP008107,5812163,5813698,0,1
3R,EOG091705D4,AGAP008108,5815226,5816664,0,1
3R,EOG091706OZ,AGAP008109,5819435,5820568,0,1
3R,EOG0917065C,AGAP008110,5827520,5828806,0,1
3R,EOG091704XN,AGAP008111,5829034,5830434,0,1
3R,EOG091702J4,AGAP008112,5831651,5833695,0,1
3R,EOG091709NG,AGAP008113,5835869,5838540,0,1
3R,EOG09170AJL,AGAP013746,5845224,5845736,0,1
3R,EOG091704VS,AGAP008114,5847009,5848464,0,1
3R,EOG091708IO,AGAP013737,5874203,5875164,0,1
3R,EOG0917002M,AGAP008117,5876959,5885228,0,1
3R,EOG091703DE,AGAP008118,5886695,5893452,0,1
3R,EOG09170ANG,AGAP008122,5906240,5906703,0,1
3R,EOG091702MJ,AGAP008123,5907583,5909604,0,1
3R,EOG091704TG,AGAP008124,5917330,5918744,0,1
3R,EOG0917019L,AGAP008127,5949356,5953023,0,1
3R,EOG091705AI,AGAP013730,5975405,5985395,0,1
3R,EOG091706AK,AGAP008129,6001706,6002685,0,1
3R,EOG091702LS,AGAP008130,6003811,6005991,0,1
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
3R,EOG091701OK,AGAP008131,6012537,6018369,0,0
3R,EOG0917039V,AGAP008132,6014024,6016277,0,0
3R,EOG0917056J,AGAP008133,6030948,6032182,0,0
3R,EOG091702UA,AGAP008135,6047269,6048951,0,0
3R,EOG091704UL,AGAP008136,6050975,6053131,0.294,0
3R,EOG091700CZ,AGAP008137,6072566,6087634,0,0
3R,EOG091703XI,AGAP008138,6092088,6093806,0,0
3R,EOG091703C6,AGAP013711,6097329,6099544,0,0
3R,EOG09170627,AGAP013769,6100805,6103082,0,0
3R,EOG0917018U,AGAP008139,6107817,6109473,0,0
3R,EOG091703HO,AGAP008141,6123739,6125285,0,0
3R,EOG091700RK,AGAP008144,6134805,6150225,0,0
3R,EOG091704G0,AGAP008146,6153069,6154609,0,0
3R,EOG09170375,AGAP008147,6187992,6189590,0,0
3R,EOG091704UE,AGAP008149,6205473,6206579,0,0
3R,EOG091700QG,AGAP008151,6212809,6216312,0,0
3R,EOG091700XD,AGAP008152,6219262,6227237,0,0
3R,EOG091705GF,AGAP008153,6237569,6238865,0,0
3R,EOG091704IR,AGAP008154,6244717,6246015,0,0
3R,EOG091704CT,AGAP008155,6254608,6256758,0,0
3R,EOG0917040G,AGAP013750,6257352,6258944,0,0
3R,EOG091705O5,AGAP008156,6262075,6263399,0,0
3R,EOG091706ID,AGAP008157,6263661,6264805,0,0
3R,EOG091707SB,AGAP008158,6265093,6265713,0,0
3R,EOG091701HE,AGAP008159,6265851,6268157,0,0
3R,EOG09170232,AGAP008160,6271131,6275812,0,0
3R,EOG09170AC8,AGAP008162,6278645,6279031,0,0
3R,EOG09170AIU,AGAP008163,6279624,6280167,0,0
3R,EOG091703R8,AGAP008164,6280429,6282330,0,0
3R,EOG091705P3,AGAP008165,6283941,6286129,0.63,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
3R,EOG0917050G,AGAP008166,6296584,6297905,0,1
3R,EOG09170577,AGAP008167,6299719,6301443,0,1
3R,EOG091704I0,AGAP013740,6303401,6305250,0,1
3R,EOG091707ST,AGAP013774,6311995,6328744,0,1
3R,EOG0917079E,AGAP008169,6363913,6364653,0,1
3R,EOG091705LS,AGAP008173,6376711,6377745,0,1
3R,EOG09170B2Z,AGAP008174,6382399,6382905,0,1
3R,EOG091701V1,AGAP008176,6391001,6393645,0,1
3R,EOG091701VP,AGAP008177,6394700,6395786,0,1
3R,EOG091709JN,AGAP008178,6401276,6402951,0,1
3R,EOG091703F3,AGAP008179,6403240,6404970,0,1
3R,EOG0917022O,AGAP008180,6410225,6416240,0,1
3R,EOG091700UN,AGAP008181,6421440,6425169,0,1
3R,EOG091706PL,AGAP008182,6430044,6433647,0,1
3R,EOG091704TI,AGAP008183,6438670,6443979,0,1
3R,EOG091700QY,AGAP008184,6445311,6451518,0,1
3R,EOG09170020,AGAP008185,6453504,6462954,0,1
3R,EOG0917030Y,AGAP008186,6465358,6467391,0,1
3R,EOG091704VH,AGAP008187,6468436,6470496,0,1
3R,EOG091704KY,AGAP008189,6515395,6518101,0,1
3R,EOG091702Z7,AGAP008191,6540078,6543544,0,1
3R,EOG091700EI,AGAP008193,6556906,6562367,0,1
3R,EOG0917024R,AGAP008194,6565512,6568736,0,1
3R,EOG0917066Z,AGAP008195,6569554,6570598,0,1
3R,EOG09170ARR,AGAP008196,6571086,6571716,0,1
3R,EOG091705L3,AGAP008198,6662049,6681027,0,1
3R,EOG091703WJ,AGAP008199,6688077,6692983,0,1
3R,EOG09170A0R,AGAP028420,6698035,6698445,0,1
3R,EOG091703VA,AGAP008200,6721518,6734693,0,1
3R,EOG091703AW,AGAP008202,6842693,6863490,0,1
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
3R,EOG091701SQ,AGAP008203,6903106,6904696,0,1
3R,EOG09170392,AGAP008205,6906804,6908373,0,1
3R,EOG091700DM,AGAP008206,6908652,6910234,0,1
3R,EOG091703PL,AGAP008208,6913769,6915359,0,1
3R,EOG091703MI,AGAP008209,6915946,6917528,0,1
3R,EOG091703G2,AGAP008213,6931987,6933561,0,1
3R,EOG091703CJ,AGAP008214,6933946,6935521,0,1
3R,EOG091707EV,AGAP008215,6961161,6961679,0,1
3R,EOG091709FD,AGAP008216,6962612,6963221,0,1
3R,EOG091703U1,AGAP008217,6971669,6973217,0.281,1
3R,EOG09170AET,AGAP013712,7010647,7019784,0,1
3R,EOG0917009M,AGAP008221,7028563,7044274,0,1
3R,EOG091705I8,AGAP008222,7095141,7117980,0,1
3R,EOG091702K4,AGAP008223,7143325,7145780,0,1
3R,EOG091705WW,AGAP008224,7146471,7156301,0,1
3R,EOG091706F7,AGAP008225,7163837,7164865,0,1
3R,EOG091707UL,AGAP008226,7165555,7166543,0,1
3R,EOG091701G6,AGAP008227,7167891,7172527,0,1
3R,EOG091707WA,AGAP008228,7176532,7191432,0,1
3R,EOG0917021Q,AGAP008229,7200006,7202199,0,1
3R,EOG0917056L,AGAP008230,7206258,7207760,0,1
3R,EOG091701SC,AGAP008232,7436657,7478834,0,1
3R,EOG091702CL,AGAP008233,7543169,7544732,0,1
3R,EOG091709OZ,AGAP008234,7544828,7545393,0,1
3R,EOG091706JC,AGAP008235,7548888,7550549,0,1
3R,EOG091700IN,AGAP008236,7550870,7558593,0,1
3R,EOG091704M8,AGAP008237,7560087,7562432,0,1
3R,EOG09170633,AGAP008238,7563678,7565339,0,1
